GITM2 log file
## Inputs from UAM.in
# Resart= F
# Eddy coef:    50.000 Eddy P0:     0.010 Eddy P1:     0.005
# Statistical Models Only:  F Apex:  T
# EUV Data:  TFile: 
UA/DataIn/FISM/fismflux_daily_2023.dat                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
# AMIE: none           
none                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
# Solar Heating:  T Joule Heating:  T Auroral Heating:  T
# NO Cooling:  T O Cooling:  T
# Conduction:  T Turbulent Conduction:  T
# Pressure Grad:  T Ion Drag:  T Neutral Drag:  T
# Viscosity:  T Coriolis:  T Gravity:  T
# Ion Chemistry:  T Ion Advection:  T Neutral Chemistry:  T
 
#START
   iStep yyyy mm dd hh mm ss  ms      dt min(T) max(T) mean(T) min(VV) max(VV) mean(VV) F107 F107A By Bz Vx HP HPn HPs SubsolarLon SubsolarLat SubsolarVTEC
     628 2023  7  7  0 41 58 886  4.0752    159.56197   1397.53864   1037.33926    -17.00947     37.99790      0.03688    166.8    172.6      3.3      3.4    452.4     59.5    139.3    161.8   2.95841   0.39504  41.02045
     629 2023  7  7  0 42  2 962  4.0753    159.56532   1397.47043   1037.36775    -17.04634     38.12724      0.02525    166.8    172.6      3.2      3.6    452.9     59.4    139.3    161.8   2.95812   0.39504  41.03775
     630 2023  7  7  0 42  7  37  4.0753    159.56868   1397.38769   1037.39592    -17.08111     38.31180      0.01297    166.8    172.6      2.7      3.9    453.8     59.4    128.9    147.7   2.95782   0.39504  41.01807
     631 2023  7  7  0 42 11 112  4.0753    159.57205   1397.28653   1037.42317    -17.11357     38.46057      0.00017    166.8    172.6      2.3      4.2    454.8     59.3    128.9    147.7   2.95752   0.39504  41.03561
     632 2023  7  7  0 42 15 187  4.0753    159.57544   1397.16648   1037.44977    -17.14361     38.65813     -0.01324    166.8    172.6      1.9      4.5    455.8     59.3    128.9    147.7   2.95723   0.39504  41.01266
     633 2023  7  7  0 42 19 263  4.0753    159.57882   1397.02706   1037.47576    -17.17114     39.23185     -0.02721    166.8    172.6      1.5      4.7    456.8     59.2    128.9    147.7   2.95693   0.39504  41.02993
     634 2023  7  7  0 42 23 338  4.0753    159.58219   1396.86533   1037.50119    -17.19607     39.79897     -0.04174    166.8    172.6      1.0      5.0    457.8     59.2    128.9    147.7   2.95664   0.39504  41.01002
     635 2023  7  7  0 42 27 413  4.0753    159.58555   1396.68008   1037.52600    -17.21832     40.29231     -0.05678    166.8    172.6      0.6      5.3    458.8     59.1    128.9    147.7   2.95634   0.39504  41.02751
     636 2023  7  7  0 42 31 489  4.0753    159.58892   1396.47113   1037.55022    -17.23784     40.70689     -0.07230    166.8    172.6      0.2      5.6    459.9     59.1    128.9    147.7   2.95604   0.39504  41.00471
     637 2023  7  7  0 42 35 564  4.0753    159.59230   1396.23774   1037.57380    -17.25460     41.03968     -0.08827    166.8    172.6     -0.2      5.9    460.9     59.0    128.9    147.7   2.95575   0.39504  41.02199
     638 2023  7  7  0 42 39 639  4.0753    159.59567   1395.97770   1037.59675    -17.26858     41.28750     -0.10466    166.8    172.6     -0.7      6.2    462.0     59.0    128.9    147.7   2.95545   0.39504  41.00198
     639 2023  7  7  0 42 43 714  4.0753    159.59905   1395.68891   1037.61903    -17.27980     41.44740     -0.12142    166.8    172.6     -1.1      6.5    463.0     58.9    128.9    147.7   2.95515   0.39504  41.01947
     640 2023  7  7  0 42 47 790  4.0753    159.60242   1395.37125   1037.64066    -17.28831     41.51670     -0.13854    166.8    172.6     -1.5      6.8    464.1     58.8    128.9    147.7   2.95486   0.39504  40.99677
